Pays;Adresse;Ville;Région;Gare - code uic;Gare;Type de point de vente;CodePostal;CB;Espèces;Chèque
FRANCE;GARE TGV GARE TGV DE CALAIS FRETHUN;FRÉTHUN;HAUTS DE FRANCE;87281071;CALAIS FRETHUN;Poste de vente guichet;62185;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE  59067  BERGUES PLACE DE LA GARE;BERGUES;HAUTS DE FRANCE;87281105;BERGUES;Poste de vente guichet;59380;Oui;Oui;Oui
FRANCE;ESQUELBECQ GARE;ESQUELBECQ;HAUTS DE FRANCE;87281113;ESQUELBECQ;Automates TER;59470;Oui;Oui;Non
FRANCE;CASSEL HALTE;CASSEL;HAUTS DE FRANCE;87281139;CASSEL;Automates TER;59670;Oui;Oui;Non
FRANCE;GRAVELINES GARE;GRAVELINES;HAUTS DE FRANCE;87281246;GRAVELINES;Poste de vente guichet;59820;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;AUDRUICQ;HAUTS DE FRANCE;87281428;AUDRUICQ;Poste de vente guichet;62370;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE  59360  LOOS;LOOS;HAUTS DE FRANCE;87286112;LOOS LEZ LILLE;Poste de vente guichet;59120;Oui;Oui;Oui
FRANCE;GARE SNCF - 59280  ARMENTIERES PLACE DE LA GARE;ARMENTIÈRES;HAUTS DE FRANCE;87286146;ARMENTIERES;Poste de vente guichet;59280;Oui;Oui;Oui
FRANCE;GARE SNCF - 59270  BAILLEUL PLACE DE LA GARE;BAILLEUL;HAUTS DE FRANCE;87286179;BAILLEUL;Automates TER;59270;Oui;Non;Non
FRANCE;PLACE DE LA GARE  59653  WAVRIN PLACE DE LA GARE;WAVRIN;HAUTS DE FRANCE;87286419;WAVRIN;Automates TER;59136;Oui;Non;Non
FRANCE;PLACE DE LA GARE  59653  WAVRIN PLACE DE LA GARE;WAVRIN;HAUTS DE FRANCE;87286419;WAVRIN;Poste de vente guichet;59136;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE  59524  SAINGHIN-EN-WEPPES PLACE VICTOR HUGO;SAINGHIN-EN-WEPPES;HAUTS DE FRANCE;87286435;DON SAINGHIN;Automates TER;59184;Oui;Oui;Non
FRANCE;PLACE DE LA GARE  59524  SAINGHIN-EN-WEPPES PLACE VICTOR HUGO;SAINGHIN-EN-WEPPES;HAUTS DE FRANCE;87286435;DON SAINGHIN;Poste de vente guichet;59184;Oui;Oui;Oui
FRANCE;PLACE PIERRE SEMARD  59599  TOURCOING 11 RUE PIERRE SÉMARD;TOURCOING;HAUTS DE FRANCE;87286542;TOURCOING;Poste de vente guichet;59200;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;TEMPLEUVE-EN-PÉVÈLE;HAUTS DE FRANCE;87286625;TEMPLEUVE;Poste de vente guichet;59242;Oui;Oui;Oui
FRANCE;RUE DENIS PAPIN;WASQUEHAL;HAUTS DE FRANCE;87286716;CROIX WASQUEHAL;Automates TGV-Intercités;59290;Oui;Non;Non
FRANCE;PLACE DE LA GARE PLACE DE LA GARE;ROUBAIX;HAUTS DE FRANCE;87286732;ROUBAIX;Automates TGV-Intercités;59100;Oui;Non;Non
FRANCE;2 RUE DES MARTYRS  59009  VILLENEUVE-D ASCQ;VILLENEUVE-D'ASCQ;HAUTS DE FRANCE;87286864;ASCQ;Automates TER;59650;Oui;Non;Non
FRANCE;PLACE DE LA GARE PLACE DE LA GARE;JEUMONT;HAUTS DE FRANCE;87295014;JEUMONT;Poste de vente guichet;59460;Oui;Oui;Oui
FRANCE;PLACE GABRIEL BOSQUET  PLACE GABRIEL BOSQUET;FOURMIES;HAUTS DE FRANCE;87295048;FOURMIES;Poste de vente guichet;59610;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;HIRSON;HAUTS DE FRANCE;87295063;HIRSON;Poste de vente guichet;2500;Oui;Oui;Oui
FRANCE;PLACE ANDRÉ BAUDEZ PLACE ANDRÉ BAUDEZ;SAINT-QUENTIN;HAUTS DE FRANCE;87296004;ST QUENTIN;Poste de vente guichet;2100;Oui;Oui;Oui
FRANCE;BUSIGNY GARE;BUSIGNY;HAUTS DE FRANCE;87296244;BUSIGNY;Automates TER;59137;Oui;Oui;Non
FRANCE;GARE SNCF - 02320  PINON;PINON;HAUTS DE FRANCE;87296566;ANIZY PINON;Poste de vente guichet;2320;Oui;Oui;Oui
FRANCE;CHAUNY GARE PLACE JEAN CATELAS;CHAUNY;HAUTS DE FRANCE;87296616;CHAUNY;Automates TER;2300;Oui;Oui;Non
FRANCE;GARE AILE DROITE - 02800  LA FERE AVENUE DE VERDUN;FÈRE;HAUTS DE FRANCE;87296632;LA FERE;Poste de vente guichet;2800;Oui;Oui;Oui
FRANCE;ROUTE DE BOVES ROUTE DE BOVES;LONGUEAU;HAUTS DE FRANCE;87313049;LONGUEAU;Automates TER;80440;Oui;Non;Non
FRANCE;11 PLACE DU GÉNÉRAL DE GAULE PLACE DU GÉNÉRAL DE GAULLE;ALBERT;HAUTS DE FRANCE;87313072;ALBERT;Poste de vente guichet;80300;Oui;Oui;Oui
FRANCE;GARE SNCF - 80470  AILLY SUR SOMME RUE JEAN JAURÈS;AILLY-SUR-SOMME;HAUTS DE FRANCE;87313098;AILLY SUR SOMME;Automates TER;80470;Oui;Non;Non
FRANCE;GARE SNCF - 80250  AILLY S NOYE PLACE DE LA GARE;AILLY-SUR-NOYE;HAUTS DE FRANCE;87313221;AILLY SUR NOYE;Automates TER;80250;Oui;Oui;Non
FRANCE;SAINT JUST EN CHAUSSEE GARE RUE FOCH;SAINT-JUST-EN-CHAUSSÉE;HAUTS DE FRANCE;87313270;ST JUST SNCF;Poste de vente guichet;60130;Oui;Oui;Oui
FRANCE;CHAULNES GARE;CHAULNES;HAUTS DE FRANCE;87313478;CHAULNES SNCF;Automates TER;80320;Oui;Non;Non
FRANCE;4 PLACE DE LA GARE PLACE DE LA GARE;HAM;HAUTS DE FRANCE;87313494;HAM;Automates TER;80400;Oui;Non;Non
FRANCE;GARE SNCF HERMES BERTHECOURT - 60370  BERTHECOURT;BERTHECOURT;HAUTS DE FRANCE;87313585;HERMES BERTHECOURT;Automates TER;60370;Oui;Non;Non
FRANCE;PÔLE HAUTE PICARDIE;ABLAINCOURT-PRESSOIR;HAUTS DE FRANCE;87313882;TGV HAUTE PICARDIE;Automates TGV-Intercités;80200;Oui;Non;Non
FRANCE;46, AVENUE WILSON GARE SNCF46 AVENUE WILSON;CALAIS;HAUTS DE FRANCE;87317263;CALAIS VILLE;Automates TER;62100;Oui;Non;Non
FRANCE;PLACE DE LA GARE;ABBEVILLE;HAUTS DE FRANCE;87317362;ABBEVILLE;Automates TER;80100;Oui;Oui;Non
FRANCE;PLACE DE LA GARE  80688  RUE PLACE DE LA GARE;RUE;HAUTS DE FRANCE;87317404;RUE;Poste de vente guichet;80120;Oui;Oui;Oui
FRANCE;80 PLACE DE LA GARE  62119  BETHUNE PLACE F. MITTERRAND;BÉTHUNE;HAUTS DE FRANCE;87342006;BETHUNE;Automates TER;62400;Oui;Non;Non
FRANCE;ACHIET GARE;ACHIET-LE-GRAND;HAUTS DE FRANCE;87342048;ACHIET;Automates TER;62121;Oui;Oui;Non
FRANCE;AUBIGNY EN ARTOIS P GARE;AUBIGNY-EN-ARTOIS;HAUTS DE FRANCE;87342246;AUBIGNY EN ARTOIS;Automates TER;62690;Oui;Non;Non
FRANCE;"3 PLACE DE LA GARE
RUE DE LA GARE";ISBERGUES;HAUTS DE FRANCE;87342279;ISBERGUES;Poste de vente guichet;62473;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE  59051  BASSEE(LA) PLACE DE LA GARE;BASSÉE;HAUTS DE FRANCE;87342436;LA BASSEE;Automates TER;59480;Oui;Non;Non
FRANCE;60 RUE GAMBETTA  59526  SAINT-AMAND-LES-EAUX RUE LÉON GAMBETTA;SAINT-AMAND-LES-EAUX;HAUTS DE FRANCE;87343103;ST AMAND LES EAUX;Poste de vente guichet;59230;Oui;Oui;Oui
FRANCE;WALLERS GARE;WALLERS;HAUTS DE FRANCE;87343301;WALLERS;Automates TER;59135;Oui;Oui;Non
FRANCE;PLACE DE LA GARE PLACE DU GÉNÉRAL DE GAULLE;LENS;HAUTS DE FRANCE;87345025;LENS;Automates TER;62300;Oui;Oui;Non
FRANCE;PLACE DE LA GARE PLACE DU GÉNÉRAL DE GAULLE;LENS;HAUTS DE FRANCE;87345025;LENS;Poste de vente guichet;62300;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE  62274  DOURGES PLACE DE LA GARE;DOURGES;HAUTS DE FRANCE;87345165;DOURGES;Poste de vente guichet;62119;Oui;Oui;Oui
FRANCE;PLACE PT SALVATOR ALLENDE  62497  LEFOREST PLACE SALVADOR ALLENDE;LEFOREST;HAUTS DE FRANCE;87345223;LEFOREST;Poste de vente guichet;62790;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE  62907  LIBERCOURT PLACE DE LA GARE;LIBERCOURT;HAUTS DE FRANCE;87345256;LIBERCOURT;Poste de vente guichet;62820;Oui;Oui;Oui
FRANCE;BAUVIN PROVIN HALTE PLACE DE LA GARE;BAUVIN;HAUTS DE FRANCE;87345280;BAUVIN PROVIN;Automates TER;59221;Oui;Oui;Non
FRANCE;PLACE DE LA GARE  59414  MONTIGNY-EN-OSTREVENT PLACE DE LA GARE;MONTIGNY-EN-OSTREVENT;HAUTS DE FRANCE;87345306;MONTIGNY EN OSTREVENT;Poste de vente guichet;59182;Oui;Oui;Oui
FRANCE;CAMBRAI GARE 12 PLACE DE LA GARE;CAMBRAI;HAUTS DE FRANCE;87345520;CAMBRAI;Automates TER;59400;Oui;Non;Non
FRANCE;CAMBRAI GARE 12 PLACE DE LA GARE;CAMBRAI;HAUTS DE FRANCE;87345520;CAMBRAI;Automates TER;59400;Oui;Oui;Non
FRANCE;CAMBRAI GARE 12 PLACE DE LA GARE;CAMBRAI;HAUTS DE FRANCE;87345520;CAMBRAI;Poste de vente guichet;59400;Oui;Oui;Oui
FRANCE;GARE SNCF - 60240  CHAUMONT EN VEXIN AVENUE DE LA GARE;CHAUMONT-EN-VEXIN;HAUTS DE FRANCE;87381228;CHAUMONT EN VEXIN;Automates TER;60240;Oui;Non;Non
FRANCE;51 RUE SULLY;AMIENS;HAUTS DE FRANCE;87458968;CTRE BILLETTIQUE NPDC;Poste de vente guichet;80000;Oui;Oui;Oui
FRANCE;PL DE LA GARE;CALAIS;HAUTS DE FRANCE;87463851;RELAIS BILLETTIQUE CALAIS VILL;Poste de vente guichet;62100;Oui;Oui;Oui
FRANCE;96  RUE JULES;ARMENTIÈRES;HAUTS DE FRANCE;87657395;PFR SMIRT ARMENTIERES;Automates TER;59280;Oui;Oui;Non
FRANCE;PL DE LA GARE;DOUAI;HAUTS DE FRANCE;87704403;LIGNE DIRECTE DOUAI 4;Poste de vente guichet;59500;Oui;Oui;Oui
FRANCE;3 RUE DE VERDUN;NOGENT SUR OISE;HAUTS DE FRANCE;87717082;NOGENT FORMATION;Poste de vente guichet;60180;Oui;Oui;Oui
FRANCE;21 RUE D'ALSACE;PARIS;ILE DE FRANCE;87007302;PARIS DG SALON VIP ALSACE;Poste de vente guichet;75010;Oui;Oui;Oui
FRANCE;34 RUE DU COMMANDANT RENE MOUCHOTTE;PARIS;ILE DE FRANCE;87016006;CENTRAUX DEPT PRODUCTION DES SERVICES;Poste de vente guichet;75014;Oui;Oui;Oui
FRANCE;PLACE DES PASSAGERS DU VENT;CHESSY;ILE DE FRANCE;87111849;MARNE LA VALLEE CHESSY;Automates TGV-Intercités;77700;Oui;Non;Non
FRANCE;PLACE DU 11 NOVEMBRE 1918;PARIS;ILE DE FRANCE;87113001;PARIS EST;Automates TGV-Intercités;75010;Oui;Non;Non
FRANCE;"1 PLACE DE LA RÉPUBLIQUE
PLACE DE LA GARE";BONDY;ILE DE FRANCE;87113407;BONDY;Poste de vente guichet;93140;Oui;Oui;Oui
FRANCE;PLACE ROGER NICOLAS;OZOIR-LA-FERRIÈRE;ILE DE FRANCE;87116020;OZOIR LA FERRIERE;Poste de vente guichet;77330;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;ROISSY-EN-BRIE;ILE DE FRANCE;87116038;ROISSY EN BRIE;Poste de vente guichet;77680;Oui;Oui;Oui
FRANCE;RUE DU GÉNÉRAL LECLERC PLACE DE LA GARE;ESBLY;ILE DE FRANCE;87116327;ESBLY;Poste de vente guichet;77450;Oui;Oui;Oui
FRANCE;13 RUE D'AMSTERDAM;PARIS;ILE DE FRANCE;87119156;ATLB PARIS ST LAZARE;Poste de vente guichet;75008;Oui;Oui;Oui
FRANCE;13 RUE D'AMSTERDAM;PARIS;ILE DE FRANCE;87119164;PSL F TPV BANLIEUE;Poste de vente guichet;75008;Oui;Oui;Oui
FRANCE;18 RUE DE DUNKERQUE;PARIS;ILE DE FRANCE;87124081;PARIS NORD AUTOMATES;Automates TER;75010;Oui;Non;Non
FRANCE;2 T RUE EUGENE BERRURIER;CONFLANS STE HONORINE;ILE DE FRANCE;87130088;CONFLANS  STE HON SNCF VOYAGES;Automates TGV-Intercités;78700;Oui;Non;Non
FRANCE;1 RUE DU 4 SEPTEMBRE;HOUILLES;ILE DE FRANCE;87130112;HOUILLES CARRIERES SNCF VOYAGE;Automates TGV-Intercités;78800;Oui;Non;Non
FRANCE;2 RUE F. PELLETIER;PUTEAUX;ILE DE FRANCE;87130617;PUTEAUX SNCF VOYAGES;Automates TGV-Intercités;92800;Oui;Non;Non
FRANCE;42 RUE DAILLY;SAINT-CLOUD;ILE DE FRANCE;87130641;ST CLOUD SNCF VOYAGES;Automates TGV-Intercités;92210;Oui;Non;Non
FRANCE;16 RUE JEAN REY;PARIS;ILE DE FRANCE;87139477;BTQ CHAMPS DE MARS UIC;Poste de vente guichet;75015;Oui;Oui;Oui
FRANCE;2 PLACE DE LA GARE  93031  EPINAY-SUR-SEINE;ÉPINAY-SUR-SEINE;ILE DE FRANCE;87271148;EPINAY SUR SEINE;Poste de vente guichet;93800;Oui;Oui;Oui
FRANCE;PLACE DU GAL LECLERC  93059  PIERREFITTE-SUR-SEINE;PIERREFITTE-SUR-SEINE;ILE DE FRANCE;87271163;PIERREFITTE STAINS;Poste de vente guichet;93380;Oui;Oui;Oui
FRANCE;BOULEVARD VICTOR HUGO;SAINT-OUEN;ILE DE FRANCE;87271254;ST OUEN GARIBALDI;Poste de vente guichet;93400;Oui;Oui;Oui
FRANCE;169, RUE ANATOLE FRANCE;DRANCY;ILE DE FRANCE;87271403;DRANCY;Poste de vente guichet;93700;Oui;Oui;Oui
FRANCE;5, PLACE DU GÉNÉRAL DE GAULLE PLACE DU GÉNÉRAL DE GAULLE;AULNAY-SOUS-BOIS;ILE DE FRANCE;87271411;AULNAY SOUS BOIS;Poste de vente guichet;93600;Oui;Oui;Oui
FRANCE;AVENUE DUMONT D URVILLE RUE RAOUL DAUTRY;SEVRAN;ILE DE FRANCE;87271445;SEVRAN BEAUDOTTES;Poste de vente guichet;93270;Oui;Oui;Oui
FRANCE;ZONE AÉROPORT CDG;ROISSY-EN-FRANCE;ILE DE FRANCE;87271494;AEROPORT CDG2 TGV ROISSY;Poste de vente guichet;93290;Oui;Oui;Oui
FRANCE;18 RUE DE DUNKERQUE;PARIS;ILE DE FRANCE;87272443;FORMATION EEX PN;Poste de vente guichet;75010;Oui;Oui;Oui
FRANCE;SAINT OUEN L AUMONE GARE  RUE DU 8 MAI 1945;SAINT-OUEN-L'AUMÔNE;ILE DE FRANCE;87276105;ST OUEN L'AUMONE;Poste de vente guichet;95310;Oui;Oui;Oui
FRANCE;8 PLACE DE LA GARE  95582  SANNOIS PLACE SALVADOR ALLENDE;SANNOIS;ILE DE FRANCE;87276188;SANNOIS;Poste de vente guichet;95110;Oui;Oui;Oui
FRANCE;RUE DES BERGERONNETTES RUE DES BERGERONNETTES;GOUSSAINVILLE;ILE DE FRANCE;87276238;LES NOUES;Poste de vente guichet;95190;Oui;Oui;Oui
FRANCE;PLACE DU 8 MAI 1945 AVENUE LUCIEN ET CLÉMENT MATHÉRON;GOUSSAINVILLE;ILE DE FRANCE;87276246;GOUSSAINVILLE;Poste de vente guichet;95190;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE  95351  LOUVRES PLACE DE LA GARE;LOUVRES;ILE DE FRANCE;87276253;LOUVRES;Poste de vente guichet;95380;Oui;Oui;Oui
FRANCE;SARCELLES ST BRICE GARE PLACE DE LA GARE;SAINT-BRICE-SOUS-FORÊT;ILE DE FRANCE;87276386;SARCELLES ST BRICE;Poste de vente guichet;95350;Oui;Oui;Oui
FRANCE;RUE EMILE COMBRES RUE ÉMILE COMBRES;MONTSOULT;ILE DE FRANCE;87276493;MONTSOULT MAFFLIERS;Poste de vente guichet;95560;Oui;Oui;Oui
FRANCE;PLACE CYRILLE LECOMTE AVENUE DE LA GARE;SAINT-LEU-LA-FORÊT;ILE DE FRANCE;87276600;ST LEU LA FORET;Poste de vente guichet;95320;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE  95607  TAVERNY RUE DES MALLETS;TAVERNY;ILE DE FRANCE;87276634;TAVERNY;Poste de vente guichet;95150;Oui;Oui;Oui
FRANCE;GARE SNCF - 95590  NOINTEL AVENUE CARNOT;NOINTEL;ILE DE FRANCE;87276758;NOINTEL MOURS;Poste de vente guichet;95590;Oui;Oui;Oui
FRANCE;BASE AERIENNE 107;VILLACOUBLAY AIR;ILE DE FRANCE;87315408;BLSE BSE AERIENNE VILLACOUBLAY;Automates TGV-Intercités;78129;Oui;Non;Non
FRANCE;212 RUE DE BERCY;PARIS;ILE DE FRANCE;87318949;MOSAIQUE;Poste de vente guichet;75012;Oui;Oui;Oui
FRANCE;48 B BOULEVARD DE BERCY;PARIS 12 EME;ILE DE FRANCE;87343590;GARE DE PARIS BERCY;Automates TER;75012;Oui;Oui;Non
FRANCE;48 B BOULEVARD DE BERCY;PARIS 12 EME;ILE DE FRANCE;87343590;GARE DE PARIS BERCY;Automates TGV-Intercités;75012;Oui;Non;Non
FRANCE;RUE CARPEAUX;PUTEAUX;ILE DE FRANCE;87382218;LA DEFENSE;Poste de vente guichet;92800;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE - 92240  VAUCRESSON PLACE CHARLES DE GAULLE;VAUCRESSON;ILE DE FRANCE;87382267;VAUCRESSON;Poste de vente guichet;92420;Oui;Oui;Oui
FRANCE;RUE DU PIERRIER;SAINT-CLOUD;ILE DE FRANCE;87382366;LE VAL D'OR;Poste de vente guichet;92210;Oui;Oui;Oui
FRANCE;"RUE DE L'ABONDANCE
PLACE DE L'HORLOGE";CERGY;ILE DE FRANCE;87382499;CERGY SAINT CHRISTOPHE;Poste de vente guichet;95000;Oui;Oui;Oui
FRANCE;13 RUE D'AMSTERDAM;PARIS;ILE DE FRANCE;87384065;PSL NEV ZONE BASSE;Libre-Service Assisté;75008;Oui;Non;Non
FRANCE;"PLACE DE LA LIBERATION
AVENUE DU GÉNÉRAL DE GAULLE";MAISONS-LAFFITTE;ILE DE FRANCE;87386425;MAISONS LAFFITTE;Poste de vente guichet;78600;Oui;Oui;Oui
FRANCE;14, PLACE GEORGES POMPIDOU;POISSY;ILE DE FRANCE;87386573;POISSY;Poste de vente guichet;78300;Oui;Oui;Oui
FRANCE;17 BOULEVARD DE VAUGIRARD;PARIS;ILE DE FRANCE;87388264;PARIS MONTPARNASSE AUTOMATE;Automates TER;75015;Oui;Non;Non
FRANCE;17 BOULEVARD DE VAUGIRARD;PARIS;ILE DE FRANCE;87391003;PARIS MONTPARNASSE 1 ET 2;Libre-Service Assisté;75015;Oui;Non;Non
FRANCE;17 CRS VALMY;PARIS LA DEFENSE 7;ILE DE FRANCE;87392944;BLSE DEFENSE TOUR SG;Automates TGV-Intercités;92092;Oui;Non;Non
FRANCE;VERSAILLES CHANTIERS GARE 4, RUE DE L'ABBÉ ROUSSEAU;VERSAILLES;ILE DE FRANCE;87393009;VERSAILLES CHANTIERS;Poste de vente guichet;78000;Oui;Oui;Oui
FRANCE;"PLACE DE LA RÉSISTANCE
QUAI BRANLY";PARIS;ILE DE FRANCE;87393041;PONT DE L'ALMA;Poste de vente guichet;75007;Oui;Oui;Oui
FRANCE;1 PLACE JEAN JAURES  92048  MEUDON PLACE DU 8 MAI 1945;MEUDON;ILE DE FRANCE;87393108;MEUDON;Poste de vente guichet;92190;Oui;Oui;Oui
FRANCE;37 BIS, AVENUE GALIENI  92048  MEUDON RUE LOUIS BLANC;MEUDON;ILE DE FRANCE;87393116;BELLEVUE;Poste de vente guichet;92190;Oui;Oui;Oui
FRANCE;RUE ROUGET DE L ISLE PLACE LAFAYETTE;ISSY-LES-MOULINEAUX;ILE DE FRANCE;87393306;ISSY-VAL DE S;Poste de vente guichet;92130;Oui;Oui;Oui
FRANCE;ALLÉE DE LA GARE PLACE DU PETIT PRINCE;CLAYES-SOUS-BOIS;ILE DE FRANCE;87393413;VILLEPREUX LES CLAYES;Poste de vente guichet;78340;Oui;Oui;Oui
FRANCE;ROUTE DE LA GARE ROUTE DE LA GARE;GARANCIÈRES;ILE DE FRANCE;87393439;GARANCIERES LA QUEUE;Poste de vente guichet;78890;Oui;Oui;Oui
FRANCE;RUE DE LA GARE RUE DE LA GARE;TACOIGNIÈRES;ILE DE FRANCE;87393454;TACOIGNIERES RICHEBOURG;Poste de vente guichet;78910;Oui;Oui;Oui
FRANCE;GARE SNCF - 78550  HOUDAN BOULEVARD DE LA GARE;HOUDAN;ILE DE FRANCE;87393462;HOUDAN;Poste de vente guichet;78550;Oui;Oui;Oui
FRANCE;9, PLACE PIERRE SÉMARD;MASSY;ILE DE FRANCE;87393702;MASSY TGV;Automates TGV-Intercités;91300;Oui;Non;Non
FRANCE;9, PLACE PIERRE SÉMARD;MASSY;ILE DE FRANCE;87393702;MASSY TGV;Poste de vente guichet;91300;Oui;Oui;Oui
FRANCE;10 PLACE CHARLES DE GAULLE;MONTIGNY-LE-BRETONNEUX;ILE DE FRANCE;87393843;ST QUENTIN EN YVELINE MONTIGNY;Poste de vente guichet;78180;Oui;Oui;Oui
FRANCE;PL PIERRE SEMARD;ARGENTEUIL;ILE DE FRANCE;87413575;ARGENTEUIL SNCF VOYAGES;Automates TGV-Intercités;95100;Oui;Non;Non
FRANCE;PL DE LA STATION;ASNIERES SUR SEINE;ILE DE FRANCE;87416529;ASNIERES SNCF VOYAGES;Automates TGV-Intercités;92600;Oui;Non;Non
FRANCE;1 PL GABRIEL PERI;BOIS COLOMBES;ILE DE FRANCE;87417469;BOIS COLOMBES SNCF VOYAGES;Automates TGV-Intercités;92200;Oui;Non;Non
FRANCE;PL CHARLES DE GAULLE;MONTIGNY LE BRETONNEUX;ILE DE FRANCE;87420224;ATLB ST QUENTIN EN YVELINES;Poste de vente guichet;78180;Oui;Oui;Oui
FRANCE;PLACE PIERRE SEMARD;VILLIERS-SUR-MARNE;ILE DE FRANCE;87422030;VILLIERS SUR MARNE VFE;Automates TGV-Intercités;94350;Oui;Non;Non
FRANCE;RUE DU VERSEAU;ZONE CENTRALE EST ROISSY POLE;ILE DE FRANCE;87424192;AEROP. CDG1 ROISSY VFE;Automates TGV-Intercités;93290;Oui;Non;Non
FRANCE;5 PL DU GENERAL DE GAULLE;AULNAY SOUS BOIS;ILE DE FRANCE;87424408;AULNAY SOUS BOIS VFE;Automates TGV-Intercités;93600;Oui;Non;Non
FRANCE;BD MAURICE THOREZ;GARGES LES GONESSE;ILE DE FRANCE;87424499;GARGES SARCELLE VFE;Automates TGV-Intercités;95140;Oui;Non;Non
FRANCE;PL DE VERDUN;GAGNY;ILE DE FRANCE;87425678;GAGNY VFE;Automates TGV-Intercités;93220;Oui;Non;Non
FRANCE;10 PLACE CHARLES DE GAULLE;MONTIGNY-LE-BRETONNEUX;ILE DE FRANCE;87426593;ST QUENTIN EN YVEL.VFE;Automates TGV-Intercités;78180;Oui;Non;Non
FRANCE;"CAMPUS WILSON 
9 RUE JEAN PHILIPPE RAMEAU";ST DENIS;ILE DE FRANCE;87428854;IFT;Poste de vente guichet;93210;Oui;Oui;Oui
FRANCE;10 PL DU 11 NOVEMBRE 1918;PARIS;ILE DE FRANCE;87429043;NEV ALSACE;Libre-Service Assisté;75010;Oui;Non;Non
FRANCE;103  AVENUE FRANCOIS ARAGO;NANTERRE;ILE DE FRANCE;87441220;UNIVERSITE DU SERVICE;Poste de vente guichet;92000;Oui;Oui;Oui
FRANCE;AV JEAN MOULIN;ACHERES;ILE DE FRANCE;87459438;ACHERES VILLE SNCF VOYAGES;Automates TGV-Intercités;78260;Oui;Non;Non
FRANCE;COUR DE LA GARE;VITRY-SUR-SEINE;ILE DE FRANCE;87492108;LES ARDOINES;Poste de vente guichet;94400;Oui;Oui;Oui
FRANCE;ALL PRESIDENT FR MITTERAND;LA PLAINE STADE DE FRANCE;ILE DE FRANCE;87533901;STADE FRANCE ST DENIS VFE;Libre-Service Assisté;93000;Oui;Non;Non
FRANCE;GARE SNCF - 91850  BOURAY LE PÂTÉ DE LARDY;LARDY;ILE DE FRANCE;87545178;BOURAY;Poste de vente guichet;91510;Oui;Oui;Oui
FRANCE;GARE SNCF - 91700  STE GENEVIEVE DES BOIS PLACE DE LA GARE;SAINTE-GENEVIÈVE-DES-BOIS;ILE DE FRANCE;87545210;STE GENEVIEVE DES BOIS;Poste de vente guichet;91700;Oui;Oui;Oui
FRANCE;2, COUR DE LA GARE  94081  VITRY-SUR-SEINE;VITRY-SUR-SEINE;ILE DE FRANCE;87545293;VITRY SUR SEINE;Poste de vente guichet;94400;Oui;Oui;Oui
FRANCE;PLACE AMÉDÉE GUENÉE;DOURDAN;ILE DE FRANCE;87545525;DOURDAN;Poste de vente guichet;91410;Oui;Oui;Oui
FRANCE;1, PLACE DU 8 MAI 1945 PLACE DU 8 MAI 1945;ORLY;ILE DE FRANCE;87546200;ORLY VILLE;Poste de vente guichet;94310;Oui;Oui;Oui
FRANCE;57 QUAI D AUSTERLITZ  - 7 BIS BOULEVARD DE L'HÔPITAL;PARIS;ILE DE FRANCE;87547026;PARIS AUSTERLITZ RER C;Poste de vente guichet;75013;Oui;Oui;Oui
FRANCE;17 T CHEMIN DE VAUGIRART;PARIS;ILE DE FRANCE;87579979;PARIS PMP ESP VENTE ATLANTIQUE;Libre-Service Assisté;75015;Oui;Non;Non
FRANCE;2   PL DE LA DEFENSE;PUTEAUX;ILE DE FRANCE;87643015;AACHEN STORE;Poste de vente guichet;92053;Oui;Oui;Oui
FRANCE;18 RUE DE DUNKERQUE;PARIS;ILE DE FRANCE;87668608;ESPACE NORD EUROPE;Libre-Service Assisté;75010;Oui;Non;Non
FRANCE;AVENUE DU GÉNÉRAL DE GAULLE PLACE DE LA GARE;VIRY-CHÂTILLON;ILE DE FRANCE;87681312;VIRY CHATILLON;Poste de vente guichet;91170;Oui;Oui;Oui
FRANCE;ROUTE DE CORBEIL;GRIGNY;ILE DE FRANCE;87681379;GRIGNY CENTRE;Poste de vente guichet;91350;Oui;Oui;Oui
FRANCE;GARE SNCF - 91590  LA FERTE ALAIS RUE DE LA GARE;FERTÉ-ALAIS;ILE DE FRANCE;87681452;LA FERTE ALAIS;Poste de vente guichet;91590;Oui;Oui;Oui
FRANCE;"PLACE DE LA GARE
RUE DES BERGERIES";COMBS-LA-VILLE;ILE DE FRANCE;87682146;COMBS LA VILLE QUINCY;Poste de vente guichet;77380;Oui;Oui;Oui
FRANCE;1 AVENUE CARNOT 1, BIS AVENUE CARNOT;SAINT-PIERRE-LÈS-NEMOURS;ILE DE FRANCE;87684126;NEMOURS ST PIERRE;Poste de vente guichet;77140;Oui;Oui;Oui
